gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037694/original.jpg	https://www.inaturalist.org/photos/640037694					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037675/original.jpg	https://www.inaturalist.org/photos/640037675					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037590/original.jpg	https://www.inaturalist.org/photos/640037590					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037619/original.jpg	https://www.inaturalist.org/photos/640037619					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037635/original.jpg	https://www.inaturalist.org/photos/640037635					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037660/original.jpg	https://www.inaturalist.org/photos/640037660					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236551728	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/640037709/original.jpg	https://www.inaturalist.org/photos/640037709					2026-04-17T19:29:21Z	Jean-Paul Boerekamps		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Jean-Paul Boerekamps
6236480569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639313885/original.jpg	https://www.inaturalist.org/photos/639313885					2026-04-15T20:02:40Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6236480569	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639313909/original.jpg	https://www.inaturalist.org/photos/639313909					2026-04-15T20:02:40Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6236452955	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639180273/original.jpg	https://www.inaturalist.org/photos/639180273					2026-04-15T19:46:22Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6236191491	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639834450/original.jpg	https://www.inaturalist.org/photos/639834450					2026-04-18T08:22:05Z	Lars Willighagen		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lars Willighagen
6236182186	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/580979951/original.jpg	https://www.inaturalist.org/photos/580979951					2025-10-17T00:14:24Z	Marleen Schouten		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marleen Schouten
6236182186	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/580979977/original.jpg	https://www.inaturalist.org/photos/580979977					2025-10-17T00:14:22Z	Marleen Schouten		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Marleen Schouten
6236152488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641857802/original.jpg	https://www.inaturalist.org/photos/641857802					2025-06-22T19:30:20Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236152488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641857801/original.jpg	https://www.inaturalist.org/photos/641857801					2025-06-22T19:31:02Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236152488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641857811/original.jpg	https://www.inaturalist.org/photos/641857811					2025-06-22T19:31:06Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236152488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641857823/original.jpg	https://www.inaturalist.org/photos/641857823					2025-06-22T19:31:40Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236113906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639545737/original.jpg	https://www.inaturalist.org/photos/639545737					2025-06-16T16:37:23Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236113906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639545729/original.jpg	https://www.inaturalist.org/photos/639545729					2025-06-16T16:37:31Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236113906	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639545731/original.jpg	https://www.inaturalist.org/photos/639545731					2025-06-16T16:37:53Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236061916	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638743595/original.jpg	https://www.inaturalist.org/photos/638743595					2025-06-15T19:33:44Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236061916	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638743589/original.jpg	https://www.inaturalist.org/photos/638743589					2025-06-15T19:33:50Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236061916	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638743590/original.jpg	https://www.inaturalist.org/photos/638743590					2025-06-15T19:33:55Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236034777	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638725894/original.jpg	https://www.inaturalist.org/photos/638725894					2025-06-14T16:59:53Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236034777	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638725895/original.jpg	https://www.inaturalist.org/photos/638725895					2025-06-14T17:00:04Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236034777	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638725891/original.jpg	https://www.inaturalist.org/photos/638725891					2025-06-14T17:00:06Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6236018026	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207971934/original.jpg	https://www.inaturalist.org/photos/207971934					2022-06-21T14:02:22Z	Mark McCaughrean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McCaughrean
6236013400	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/541302619/original.jpg	https://www.inaturalist.org/photos/541302619					2025-07-24T00:46:02Z	th4vinci		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	th4vinci
6235943616	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642010468/original.jpg	https://www.inaturalist.org/photos/642010468					2026-03-18T17:26:24Z	christiaandevries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	christiaandevries
6235943616	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642010477/original.jpg	https://www.inaturalist.org/photos/642010477					2026-03-18T17:27:10Z	christiaandevries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	christiaandevries
6235858924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639172134/original.jpg	https://www.inaturalist.org/photos/639172134					2026-04-15T19:35:29Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235858924	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639172178/original.jpg	https://www.inaturalist.org/photos/639172178					2026-04-15T19:35:29Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235804888	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639109379/original.jpg	https://www.inaturalist.org/photos/639109379					2026-04-16T03:22:44Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235804888	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639109385/original.jpg	https://www.inaturalist.org/photos/639109385					2026-04-16T03:22:49Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235790623	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642849248/original.jpg	https://www.inaturalist.org/photos/642849248					2026-04-21T22:55:03Z	Alec Vervoort		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alec Vervoort
6235694756	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639549524/original.jpg	https://www.inaturalist.org/photos/639549524					2025-06-18T20:05:16Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235694756	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639549513/original.jpg	https://www.inaturalist.org/photos/639549513					2025-06-18T20:05:37Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235694756	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639549516/original.jpg	https://www.inaturalist.org/photos/639549516					2025-06-18T20:05:55Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235670093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639174325/original.jpg	https://www.inaturalist.org/photos/639174325					2026-04-16T03:27:46Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235670093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639174322/original.jpg	https://www.inaturalist.org/photos/639174322					2026-04-16T03:27:41Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235670093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639171264/original.jpg	https://www.inaturalist.org/photos/639171264					2026-04-15T19:27:19Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235588661	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/646291195/original.jpg	https://www.inaturalist.org/photos/646291195					2026-04-26T10:12:43Z	essie65		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	essie65
6235472735	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639184517/original.jpg	https://www.inaturalist.org/photos/639184517					2026-04-15T19:48:17Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235468686	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639314178/original.jpg	https://www.inaturalist.org/photos/639314178					2026-04-15T20:03:35Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235462479	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639062031/original.jpg	https://www.inaturalist.org/photos/639062031					2026-04-15T19:17:54Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235371605	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/378627787/original.jpg	https://www.inaturalist.org/photos/378627787					2023-09-07T09:09:00Z	Mark McCaughrean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McCaughrean
6235335410	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639834652/original.jpg	https://www.inaturalist.org/photos/639834652					2026-04-18T08:31:10Z	Lars Willighagen		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Lars Willighagen
6235301061	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/644052105/original.jpg	https://www.inaturalist.org/photos/644052105					2026-04-25T01:21:34Z	teddydolstra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	teddydolstra
6235301061	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/644052266/original.jpg	https://www.inaturalist.org/photos/644052266					2026-04-25T01:21:37Z	teddydolstra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	teddydolstra
6235208517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641868718/original.jpg	https://www.inaturalist.org/photos/641868718					2025-06-29T22:49:58Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235208517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641868723/original.jpg	https://www.inaturalist.org/photos/641868723					2025-06-29T22:50:01Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235208517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641868715/original.jpg	https://www.inaturalist.org/photos/641868715					2025-06-29T22:50:18Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235208517	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641868744/original.jpg	https://www.inaturalist.org/photos/641868744					2025-06-29T22:50:40Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235186560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638567360/original.jpg	https://www.inaturalist.org/photos/638567360					2026-04-14T04:17:58Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6235154254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638041747/original.jpg	https://www.inaturalist.org/photos/638041747					2025-06-10T06:01:23Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235154254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638041746/original.jpg	https://www.inaturalist.org/photos/638041746					2025-06-10T06:01:37Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6235154254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638041745/original.jpg	https://www.inaturalist.org/photos/638041745					2025-06-10T06:01:40Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234936551	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638725498/original.jpg	https://www.inaturalist.org/photos/638725498					2025-06-14T16:56:04Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234936551	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638725494/original.jpg	https://www.inaturalist.org/photos/638725494					2025-06-14T16:56:05Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234936551	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638725495/original.jpg	https://www.inaturalist.org/photos/638725495					2025-06-14T16:56:06Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234918405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642073028/original.jpg	https://www.inaturalist.org/photos/642073028					2026-04-21T23:53:49Z	evd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evd
6234918405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642073073/original.jpg	https://www.inaturalist.org/photos/642073073					2026-04-21T23:54:25Z	evd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evd
6234918405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642073105/original.jpg	https://www.inaturalist.org/photos/642073105					2026-04-21T23:55:44Z	evd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evd
6234918405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642073151/original.jpg	https://www.inaturalist.org/photos/642073151					2026-04-22T00:13:03Z	evd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evd
6234918405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642073187/original.jpg	https://www.inaturalist.org/photos/642073187					2026-04-22T00:15:18Z	evd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evd
6234918405	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642073213/original.jpg	https://www.inaturalist.org/photos/642073213					2026-04-22T00:17:32Z	evd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	evd
6234910688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/620851162/original.jpg	https://www.inaturalist.org/photos/620851162					2024-06-17T20:15:16Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234901563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639304161/original.jpg	https://www.inaturalist.org/photos/639304161					2026-04-16T04:57:09Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234901563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639304190/original.jpg	https://www.inaturalist.org/photos/639304190					2026-04-16T04:57:07Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234843342	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639942825/original.jpg	https://www.inaturalist.org/photos/639942825					2024-06-14T22:09:48Z	natureas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natureas
6234843342	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639943783/original.jpg	https://www.inaturalist.org/photos/639943783					2024-06-14T22:08:52Z	natureas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natureas
6234812815	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/550023169/original.jpg	https://www.inaturalist.org/photos/550023169					2025-08-09T21:35:05Z	juuljente		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	juuljente
6234811151	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639576918/original.jpg	https://www.inaturalist.org/photos/639576918					2026-04-15T20:20:49Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234811151	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639576953/original.jpg	https://www.inaturalist.org/photos/639576953					2026-04-15T20:20:49Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234794663	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/643672243/original.jpg	https://www.inaturalist.org/photos/643672243					2026-04-23T17:16:07Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234794663	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/643672234/original.jpg	https://www.inaturalist.org/photos/643672234					2026-04-23T17:15:59Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234775982	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210807977/original.jpg	https://www.inaturalist.org/photos/210807977					2022-07-02T12:16:04Z	Mark McCaughrean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McCaughrean
6234753657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638042022/original.jpg	https://www.inaturalist.org/photos/638042022					2025-06-13T05:06:26Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234753657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638042021/original.jpg	https://www.inaturalist.org/photos/638042021					2025-06-13T05:06:54Z	Jurriën de Vries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jurriën de Vries
6234725251	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639184273/original.jpg	https://www.inaturalist.org/photos/639184273					2026-04-15T19:47:56Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234725251	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639184311/original.jpg	https://www.inaturalist.org/photos/639184311					2026-04-15T19:47:56Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234651502	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569740732/original.jpg	https://www.inaturalist.org/photos/569740732					2025-09-21T08:49:03Z	teddydolstra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	teddydolstra
6234651502	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/569740761/original.jpg	https://www.inaturalist.org/photos/569740761					2025-09-21T08:48:59Z	teddydolstra		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	teddydolstra
6234453542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133671016/original.jpg	https://www.inaturalist.org/photos/133671016					2021-06-03T13:30:02Z	Mark McCaughrean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McCaughrean
6234441673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642559983/original.jpg	https://www.inaturalist.org/photos/642559983					2026-04-21T17:54:59Z	Rob Westerduijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Westerduijn
6234441673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642560006/original.jpg	https://www.inaturalist.org/photos/642560006					2026-04-21T17:55:40Z	Rob Westerduijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Westerduijn
6234441673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642559986/original.jpg	https://www.inaturalist.org/photos/642559986					2026-04-21T17:55:08Z	Rob Westerduijn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob Westerduijn
6234347179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/641997247/original.jpg	https://www.inaturalist.org/photos/641997247					2026-04-14T17:54:45Z	christiaandevries		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	christiaandevries
6234342731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642088809/original.jpg	https://www.inaturalist.org/photos/642088809					2026-04-16T15:54:02Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234342731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642088848/original.jpg	https://www.inaturalist.org/photos/642088848					2026-04-16T15:54:02Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234342731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642088885/original.jpg	https://www.inaturalist.org/photos/642088885					2026-04-16T15:54:02Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234342731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642088911/original.jpg	https://www.inaturalist.org/photos/642088911					2026-04-16T15:54:02Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234342731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642088933/original.jpg	https://www.inaturalist.org/photos/642088933					2026-04-16T15:54:02Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234342731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/642088979/original.jpg	https://www.inaturalist.org/photos/642088979					2026-04-16T15:54:02Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234305371	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/639177285/original.jpg	https://www.inaturalist.org/photos/639177285					2026-04-15T19:42:01Z	Joren van Schie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joren van Schie
6234218032	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/638145809/original.jpg	https://www.inaturalist.org/photos/638145809					2026-04-15T00:51:43Z	Julien Rougeot		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julien Rougeot
6196057323	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/635509305/original.jpg	https://www.inaturalist.org/photos/635509305					2026-04-09T15:35:32Z	Stan van Remmerden		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stan van Remmerden
6196014445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/635917120/original.jpg	https://www.inaturalist.org/photos/635917120					2026-04-10T14:34:33Z	Rob C. H. M. Oudejans		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob C. H. M. Oudejans
6195996909	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/637490086/original.jpg	https://www.inaturalist.org/photos/637490086					2026-04-13T14:44:22Z	Rob C. H. M. Oudejans		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob C. H. M. Oudejans
6195987564	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/637489936/original.jpg	https://www.inaturalist.org/photos/637489936					2026-04-13T14:44:41Z	Rob C. H. M. Oudejans		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rob C. H. M. Oudejans
6195961359	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/636225852/original.jpg	https://www.inaturalist.org/photos/636225852					2026-04-11T06:22:34Z	kyanod		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kyanod
6195937060	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/635628652/original.jpg	https://www.inaturalist.org/photos/635628652					2026-04-09T14:51:51Z	peter maaskant		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	peter maaskant
